tweet_id,tweet_url,tweet_date,reply_count,like_count,tweet
1566750255127085062,https://twitter.com/VIVAcoid/status/1566750255127085062,2022-09-05 11:29:04+00:00,1813,25180,Mantan ART: Banyak Mayat Dijadikan Patung di Ruangan Rahasia Sambo https://t.co/CFM9qfP6iP https://t.co/0netsp36vT
1566588708744499205,https://twitter.com/VIVAcoid/status/1566588708744499205,2022-09-05 00:47:08+00:00,301,285,Istri Ferdy Sambo Putri Candrawathi Diperkosa Tanpa Bukti CCTV https://t.co/L9O9J4B3c9 https://t.co/W2ssFhuV6u
1566556479024672768,https://twitter.com/VIVAcoid/status/1566556479024672768,2022-09-04 22:39:04+00:00,71,1009,Di Mata Publik Sosok Putri Candrawathi Melekat Sebagai Pendusta https://t.co/MotggHTM3D
1566482752194883584,https://twitter.com/VIVAcoid/status/1566482752194883584,2022-09-04 17:46:06+00:00,384,2858,"Mengerikan, Pendeta di Sulut Jadikan 7 Anak Pantinya Budak Seks https://t.co/1GcaZlWOll"
1566474204656336899,https://twitter.com/VIVAcoid/status/1566474204656336899,2022-09-04 17:12:08+00:00,83,32,Polisi Sebut Rumah Ferdy Sambo di Magelang Tak Ada CCTV https://t.co/1RRR69dYta
1566448778579972097,https://twitter.com/VIVAcoid/status/1566448778579972097,2022-09-04 15:31:06+00:00,39,60,Motif Irjen Ferdy Sambo Bunuh Brigadir J Terungkap https://t.co/un0ddA0jDu https://t.co/5V7EZviW5s
1566401970013097985,https://twitter.com/VIVAcoid/status/1566401970013097985,2022-09-04 12:25:06+00:00,186,1216,"Petronas Melaporkan Laba yang Lebih Tinggi, Apa Kabar Pertamina? https://t.co/b1OO4wfNp2 https://t.co/3SCn7lphA2"
1566306107223834625,https://twitter.com/VIVAcoid/status/1566306107223834625,2022-09-04 06:04:11+00:00,286,73,Alumni Santri dan Kiai Yakin Ganjar Turunkan Angka Kemiskinan RI https://t.co/X9JooJnB38
1566228941240946688,https://twitter.com/VIVAcoid/status/1566228941240946688,2022-09-04 00:57:33+00:00,33,607,"BBM Naik, Said Didu: Utang Negara Sudah Bebani Rakyat https://t.co/HboKAHhu2r"
1566108535599276032,https://twitter.com/VIVAcoid/status/1566108535599276032,2022-09-03 16:59:06+00:00,375,190,Istri Ferdy Sambo Putri Chandrawathi Dibawa Kuat Maruf Usai Diperkosa https://t.co/Gnv9oW4fQn https://t.co/2SaqrHsGAn
1566105022215368706,https://twitter.com/VIVAcoid/status/1566105022215368706,2022-09-03 16:45:08+00:00,463,126,Istri Ferdy Sambo Putri Chandrawathi Diduga Diperkosa di Kamar Mandi https://t.co/yOP4Czy3OV https://t.co/xLzUh4X0xJ
1566097712730488832,https://twitter.com/VIVAcoid/status/1566097712730488832,2022-09-03 16:16:06+00:00,360,80,"Kekerasan Seks Istri Sambo Berupa Perkosaan, Kata Komnas Perempuan https://t.co/reH5HCzuga"
1566032649915101184,https://twitter.com/VIVAcoid/status/1566032649915101184,2022-09-03 11:57:33+00:00,62,12,Jokowi Wanti-wanti Penggunaan BLT: Jangan untuk Beli Ponsel atau Baju https://t.co/yIJ1aRntm7
1566017929082437634,https://twitter.com/VIVAcoid/status/1566017929082437634,2022-09-03 10:59:04+00:00,264,84,Sri Mulyani: Dana Subsidi BBM Masih Dinikmati Mereka yang Punya Mobil https://t.co/Uzgfp6j3O3
1565985475516854272,https://twitter.com/VIVAcoid/status/1565985475516854272,2022-09-03 08:50:06+00:00,61,40,"BBM Resmi Naik, Risma Sebut Akan Luncurkan Dana BLT untuk Masyarakat https://t.co/Wq6Lhlnbw5 https://t.co/GBwDzJvTqz"
1565983823493754880,https://twitter.com/VIVAcoid/status/1565983823493754880,2022-09-03 08:43:32+00:00,82,77,"Harga Minyak Dunia Turun Kok BBM Naik, Ini Penjelasan Sri Mulyani https://t.co/yF56hid1ho"
1565974415032320001,https://twitter.com/VIVAcoid/status/1565974415032320001,2022-09-03 08:06:09+00:00,609,211,"Pertalite Rp10 Ribu, Jokowi: Saya Sebetulnya Mau Harga BBM Terjangkau https://t.co/q7ZEdx1qu9"
1565953756000243713,https://twitter.com/VIVAcoid/status/1565953756000243713,2022-09-03 06:44:04+00:00,165,228,Harga Pertalite Naik Jadi Rp10 Ribu/Liter Mulai Pukul 14.30 https://t.co/rd5U2YrRzy
1565731546589700097,https://twitter.com/VIVAcoid/status/1565731546589700097,2022-09-02 16:01:05+00:00,128,667,Citra Polisi Dinilai Akan Turun Lagi karena Tak Tahan Putri https://t.co/DnphYLLf9U
1565612391525945348,https://twitter.com/VIVAcoid/status/1565612391525945348,2022-09-02 08:07:36+00:00,268,120,"Bukan Pelanggaran HAM Berat, Dalih Komnas HAM Setop Usut Kasus Sambo https://t.co/UlpelzqNWX"
1565495510655713280,https://twitter.com/VIVAcoid/status/1565495510655713280,2022-09-02 00:23:09+00:00,52,10,Komnas HAM: Diduga Kuat Brigadir J Lecehkan Putri di Magelang https://t.co/aq68q7vua5 https://t.co/JgNvfDghch
1565484030468177920,https://twitter.com/VIVAcoid/status/1565484030468177920,2022-09-01 23:37:32+00:00,142,51,Komnas Perempuan Ungkap Putri Candrawathi Berkata Ingin Mati https://t.co/7XgYSJwpMo
1565385257096196096,https://twitter.com/VIVAcoid/status/1565385257096196096,2022-09-01 17:05:03+00:00,96,26,"Dugaan Kuat Komnas HAM Brigadir J Lecehkan Putri, Minta Bareskrim Usut https://t.co/l1r3Sbeoo2"
1565362743934603264,https://twitter.com/VIVAcoid/status/1565362743934603264,2022-09-01 15:35:35+00:00,80,13,Investigasi Komnas HAM: Brigadir J Lecehkan Putri di Magelang https://t.co/o6VDmLpxZ7
1565361095883526144,https://twitter.com/VIVAcoid/status/1565361095883526144,2022-09-01 15:29:02+00:00,367,110,Moeldoko Ingatkan Milenial Waspadai Ancaman Radikalisme https://t.co/PfuZJmfohO
1565339985615921152,https://twitter.com/VIVAcoid/status/1565339985615921152,2022-09-01 14:05:09+00:00,261,928,Plakat Penghargaan IRRI Untuk Jokowi Ternyata Buatan Kementan RI https://t.co/zWQU0CXV8H
1565226598475104256,https://twitter.com/VIVAcoid/status/1565226598475104256,2022-09-01 06:34:36+00:00,68,11,Polri Ungkap 3 Alasan Putri Candrawathi Tidak Ditahan https://t.co/vxDSnYQFZx
