tweet_id,tweet_url,tweet_date,reply_count,like_count,tweet
1607264884328202240,https://twitter.com/detikcom/status/1607264884328202240,2022-12-26 06:39:44+00:00,58,202,Ketum PSSI Mochamad Iriawan alias Iwan Bule tiba-tiba bernyanyi di street food Kuala Lumpur. Aksi itu dilakukan saat Iwan berkumpul dengan beberapa kelompok suporter Timnas Indonesia di Malaysia. Seru ya! https://t.co/fi3pR9eZCP
1607254750168338434,https://twitter.com/detikcom/status/1607254750168338434,2022-12-26 05:59:28+00:00,49,32,"Baim Wong akhirnya berdamai dengan salah satu pelapor prank KDRT, usai statusnya naik penyidikan. Pelapor akan segera mencabut laporannya di Polres Jakarta Selatan. Bagaimana menurutmu? https://t.co/CJtSQAPXr9"
1607237256535838720,https://twitter.com/detikcom/status/1607237256535838720,2022-12-26 04:49:57+00:00,248,340,"Presiden Jokowi telah menerbitkan Kepres 25/2022, salah satunya akan mengatur larangan penjualan rokok batangan.  https://t.co/8DNCvjIYOG"
1607210199475015681,https://twitter.com/detikcom/status/1607210199475015681,2022-12-26 03:02:26+00:00,99,96,Mohamed Salah bikin gaduh lagi di media sosial saat perayaan Hari Natal. Pria Mesir itu ikut merayakan dengan kostum khas natal!   https://t.co/Bt1ny9XSor
1607209404083863553,https://twitter.com/detikcom/status/1607209404083863553,2022-12-26 02:59:17+00:00,73,94,Rumah seorang jaksa KPK berinisian FAN di Yogyakarta kemalingan. Maling turut menggondol berkas-berkas jaksa tersebut! https://t.co/IuggXiiKkE
1607171866891894784,https://twitter.com/detikcom/status/1607171866891894784,2022-12-26 00:30:07+00:00,152,347,Kecelakaan mobil Pajero yang dikendarai Brigjen Eko Setyawan Airlangga dan istrinya tertimpa truk pasir terguling di Cibubur telah diselesaikan secara damai. https://t.co/cb3AA0puPq
1607101299765514240,https://twitter.com/detikcom/status/1607101299765514240,2022-12-25 19:49:43+00:00,35,34,Walkot Makassar Danny mengatakan banjir yang terjadi di wilahyanya tak lepas dari campur tangan pengembang perumahan. Dia meminta pertanggungjawaban pengembang. https://t.co/tpNHjivwTp
1607003952041566208,https://twitter.com/detikcom/status/1607003952041566208,2022-12-25 13:22:53+00:00,403,527,Anies Baswedan dikabarkan datang ke Solo menghadiri sebuah acara pernikahan. Sekelompok warga pun menggelar aksi demo menolak kedatangan Anies di Solo.  https://t.co/tY9utkbF4q
1606863525254762497,https://twitter.com/detikcom/status/1606863525254762497,2022-12-25 04:04:53+00:00,212,355,"Viral di medsos Jemaat Gereja Advent Ratatotok di Bolmut, Sulut dilarang melaksanakan ibadah natal. Warga melarang karena jemaat beribadah di rumah pribadi.  https://t.co/qcV6MKFCDb"
1606843643561648135,https://twitter.com/detikcom/status/1606843643561648135,2022-12-25 02:45:52+00:00,55,213,Kabar duka datang dari Ridwan Saidi. Sang budayawan Betawi meninggal dunia pagi ini!   https://t.co/eZM4DXnZ60
